order_name,order_code,yakkakjncd,recipe_category,recipe_quantity,recipe_unit,direction_usage,abbreviation
ユベラＮソフトカプセル２００ｍｇ,620004609.0,2190006M2179,"""Medication""",1,カプセル,１日２回朝夕食後に,ソフトカプセル
ユリス錠０．５ｍｇ,622703601.0,3949005F1022,"""Medication""",1,錠,１日１回朝食後に,ユリス
ユリス錠１ｍｇ,622703701.0,3949005F2029,"""Medication""",1,錠,１日１回朝食後に,ユリス
ユリノーム錠２５ｍｇ,620002547.0,3949002F1053,"""Medication""",1,錠,１日１回朝食後に,ユリノーム
ユーパスタコーワ軟膏,620004836.0,2699801V1106,"""Medication""",40,ｇ,医師の指示通りに,ユーパスタコーワ
ユーロジン１ｍｇ錠,611120080.0,1124001F1022,"""Medication""",1,錠,不眠時に,ユーロジン
ラキソベロン内用液０．７５％,620491401.0,2359005S1240,"""Medication""",50,ｍＬ,医師の指示通りに,ラキソベロン
ラキソベロン錠２．５ｍｇ,620488701.0,2359005F1218,"""Medication""",3,錠,１日１回就寝前に,ラキソベロン
ラゲブリオカプセル２００ｍｇ,628785401.0,6250051M1028,"""Medication""",4,カプセル,１日２回朝夕食後に,ラゲブリオカプセル
ラコールＮＦ配合経腸用半固形剤,622346201.0,3259118T1020,"""Medication""",1200,ｇ,医師の指示通りに,配合経腸用半固形剤
ラシックス錠１０ｍｇ,622077601.0,2139005F3039,"""Medication""",1,錠,１日１回朝食後に,ラシックス
ラシックス錠２０ｍｇ,620000167.0,2139005F1052,"""Medication""",1,錠,１日１回朝食後に,ラシックス
ラックビー錠,622113001.0,2316014F1023,"""Medication""",1,錠,１日３回毎食後に,ラックビー
ラニラピッド錠０．０５ｍｇ,610433147.0,2113005F2028,"""Medication""",1,錠,１日１回朝食後に,ラニラピッド
ラフチジン錠１０ｍｇ「サワイ」,622219401.0,2325006F2083,"""Medication""",1,錠,１日２回朝夕食後に,ラフチジン
ラフチジン５ｍｇ錠,622893600.0,2325006F1010,"""Medication""",1,錠,１日２回朝夕食後に,ラフチジン
ラベプラゾールナトリウム錠１０ｍｇ「ケミファ」,622025601.0,2329028F1210,"""Medication""",1,錠,１日１回朝食後に,ラベプラゾールナトリウム
ラベプラゾールナトリウム２０ｍｇ錠,622617100.0,2329028F2011,"""Medication""",1,錠,１日１回朝食後に,ラベプラゾールナトリウム
ラベプラゾールＮａ錠１０ｍｇ「サワイ」,622011201.0,2329028F1104,"""Medication""",1,錠,１日１回朝食後に,ラベプラゾール
ラベプラゾールＮａ錠２０ｍｇ「サワイ」,622011301.0,2329028F2100,"""Medication""",1,錠,１日１回朝食後に,ラベプラゾール
ラミシール外用液１％,620005306.0,2659710Q1078,"""Medication""",20,ｇ,医師の指示通りに,ラミシール
ラメルテオン錠８ｍｇ「武田テバ」,622908301.0,1190016F1032,"""Medication""",1,錠,１日１回夕食後に,ラメルテオン
ラロキシフェン塩酸塩錠６０ｍｇ「サワイ」,622458301.0,3999021F1031,"""Medication""",1,錠,１日１回夕食後に,ラロキシフェン
ランソプラゾール１５ｍｇ腸溶カプセル,622735500.0,2329023M1011,"""Medication""",1,カプセル,１日１回朝食後に,ランソプラゾール
ランソプラゾール１５ｍｇ腸溶性口腔内崩壊錠,622735400.0,2329023F1012,"""Medication""",1,錠,１日１回朝食後に,腸溶性口腔内崩壊錠
ランソプラゾール３０ｍｇ腸溶性口腔内崩壊錠,622617200.0,2329023F2019,"""Medication""",1,錠,１日１回朝食後に,腸溶性口腔内崩壊錠
ランソプラゾールＯＤ錠１５ｍｇ「ケミファ」,621796301.0,2329023F1012,"""Medication""",1,錠,１日１回朝食後に,ランソプラゾール
ランソプラゾールＯＤ錠１５ｍｇ「サワイ」,621919001.0,2329023F1012,"""Medication""",1,錠,１日１回朝食後に,ランソプラゾール
ランソプラゾールＯＤ錠１５ｍｇ「トーワ」,620009451.0,2329023F1012,"""Medication""",1,錠,１日１回朝食後に,ランソプラゾール
ランソプラゾールＯＤ錠３０ｍｇ「サワイ」,621919101.0,2329023F2019,"""Medication""",1,錠,１日１回夕食後に,ランソプラゾール
ランタスＸＲ注ソロスター　４５０単位,622440701.0,-,"""HomeCare""",1,キット,-,ソロスター
リクシアナ錠３０ｍｇ,622081001.0,3339002F2026,"""Medication""",1,錠,１日１回朝食後に,リクシアナ
リクシアナ錠６０ｍｇ,622375201.0,3339002F3022,"""Medication""",1,錠,１日１回朝食後に,リクシアナ
リクシアナＯＤ錠１５ｍｇ,622576001.0,3339002F4029,"""Medication""",1,錠,１日１回朝食後に,リクシアナ
リクシアナＯＤ錠３０ｍｇ,622576101.0,3339002F5025,"""Medication""",1,錠,１日１回朝食後に,リクシアナ
リクシアナＯＤ錠６０ｍｇ,622576201.0,3339002F6021,"""Medication""",1,錠,１日１回朝食後に,リクシアナ
リスク因子ア（レパーサ皮下注１４０ｍｇペン）,820600120.0,-,"""HomeCare""",-,-,-,リスク
リスク因子ア（レパーサ皮下注４２０ｍｇオートミニドーザー）,820600134.0,-,"""HomeCare""",-,-,-,リスク
リスパダールＯＤ錠０．５ｍｇ,621939801.0,1179038F7021,"""Medication""",1,錠,１日１回夕食後に,リスパダール
リスペリドン内用液分包０．５ｍｇ「日医工」　０．１％０．５ｍＬ,622129701.0,1179038S2010,"""Medication""",1,包,１日１回就寝前に,リスペリドン
リスミー錠１ｍｇ,611120113.0,1129006F1021,"""Medication""",2,錠,１日１回就寝前に,リスミー
リスミー錠２ｍｇ,611120114.0,1129006F2028,"""Medication""",1,錠,１日１回就寝前に,リスミー
リスモダンＲ錠１５０ｍｇ,610463213.0,2129005F1129,"""Medication""",1,錠,１日２回朝夕食後に,リスモダン
リセドロン酸Ｎａ錠１７．５ｍｇ「サワイ」,622219901.0,3999019F2014,"""Medication""",1,錠,医師の指示通りに,リセドロン
リセドロン酸Ｎａ錠７５ｍｇ「日医工」,622688301.0,3999019F3010,"""Medication""",1,錠,１日１回医師の指示通りに,リセドロン
リバスタッチパッチ１３．５ｍｇ,622085001.0,1190700S3030,"""Medication""",60,枚,１回１枚１日１回,リバスタッチパッチ
リバスチグミンテープ１８ｍｇ「久光」,622820301.0,1190700S4133,"""Medication""",50,枚,医師の指示通りに,リバスチグミンテープ
リバゼブ配合錠ＨＤ,622927901.0,2189103F2025,"""Medication""",1,錠,１日１回夕食後に,リバゼブ
リバゼブ配合錠ＬＤ,622927801.0,2189103F1029,"""Medication""",1,錠,１日１回朝食後に,リバゼブ
リバロ錠１ｍｇ,620000422.0,2189016F1028,"""Medication""",1,錠,１日１回朝食後に,リバロ
リバロ錠２ｍｇ,620000423.0,2189016F2024,"""Medication""",1,錠,１日１回朝食後に,リバロ
リバロＯＤ錠１ｍｇ,622239201.0,2189016F4027,"""Medication""",1,錠,１日１回朝食後に,リバロ
リバロＯＤ錠２ｍｇ,622239301.0,2189016F5023,"""Medication""",1,錠,１日１回夕食後に,リバロ
リバロＯＤ錠４ｍｇ,622287601.0,2189016F6020,"""Medication""",1,錠,１日１回夕食後に,リバロ
リパクレオン顆粒３００ｍｇ分包,622085301.0,2331007D1029,"""Medication""",2,包,１日３回毎食後に,リパクレオン
リピディル錠５３．３ｍｇ,622090701.0,2183006F3023,"""Medication""",2,錠,１日１回朝食後に,リピディル
リピディル錠８０ｍｇ,622090801.0,2183006F4020,"""Medication""",2,錠,１日１回朝食後に,リピディル
リピトール錠１０ｍｇ,610443014.0,2189015F2020,"""Medication""",1,錠,１日１回朝食後に,リピトール
リピトール錠５ｍｇ,610443013.0,2189015F1023,"""Medication""",1,錠,１日１回朝食後に,リピトール
リフレックス錠１５ｍｇ,621932101.0,1179051F1029,"""Medication""",1,錠,１日１回就寝前に,リフレックス
リベルサス錠３ｍｇ,629911601.0,2499014F1021,"""Medication""",1,錠,１日１回医師の指示通りに,リベルサス
リベルサス錠７ｍｇ,629911701.0,2499014F2028,"""Medication""",1,錠,１日１回医師の指示通りに,リベルサス
リボスチン点眼液０．０２５％,660443015.0,1319746Q1029,"""Medication""",30,ｍＬ,１日右４回左４回,リボスチン
リボスチン点鼻液０．０２５ｍｇ１１２噴霧用　０．０２５％１５ｍＬ,620005311.0,1329708Q1038,"""Medication""",2,瓶,１日右４回左４回,リボスチン
リボトリール細粒０．１％,620003652.0,1139003C1044,"""Medication""",0.5,ｇ,１日１回夕食後に,リボトリール
リボトリール錠０．５ｍｇ,620003654.0,1139003F1040,"""Medication""",2,錠,１日２回朝夕食後に,リボトリール
リマプロストアルファデクス錠５μｇ「サワイ」,621694102.0,3399003F1014,"""Medication""",1,錠,１日２回朝夕食後に,リマプロストアルファデクス
リリカカプセル２５ｍｇ,621983701.0,1190017M1028,"""Medication""",2,カプセル,１日１回就寝前に,リリカカプセル
リリカカプセル７５ｍｇ,621983801.0,1190017M2024,"""Medication""",1,カプセル,１日１回夕食後に,リリカカプセル
リリカＯＤ錠２５ｍｇ,622538201.0,1190017F1029,"""Medication""",2,錠,１日２回朝夕食後に,リリカ
リリカＯＤ錠７５ｍｇ,622538301.0,1190017F2025,"""Medication""",2,錠,１日２回朝夕食後に,リリカ
リンゼス錠０．２５ｍｇ,622532801.0,2399017F1020,"""Medication""",2,錠,１日１回朝食前に,リンゼス
リンデロン−Ｖクリーム０．１２％,662640420.0,2646701N2135,"""Medication""",20,ｇ,医師の指示通りに,リンデロン
リンデロン−Ｖローション　０．１２％,662640421.0,2646701Q1038,"""Medication""",20,ｍＬ,医師の指示通りに,リンデロン
リンデロン−Ｖ軟膏０．１２％,662640423.0,2646701M2156,"""Medication""",10,ｇ,医師の指示通りに,リンデロン
リンデロン−ＶＧ軟膏０．１２％,662640418.0,2647709M1102,"""Medication""",10,ｇ,医師の指示通りに,リンデロン
リーゼ錠１０ｍｇ,610422299.0,1179012F2033,"""Medication""",1,錠,不安時に,リーゼ
リーゼ錠５ｍｇ,610422300.0,1179012F1118,"""Medication""",1,錠,医師の指示通りに,リーゼ
ルネスタ錠１ｍｇ,622148801.0,1129010F1028,"""Medication""",1,錠,１日１回就寝前に,ルネスタ
ルネスタ錠２ｍｇ,622148901.0,1129010F2024,"""Medication""",1,錠,１日１回就寝前に,ルネスタ
ルネスタ錠３ｍｇ,622149001.0,1129010F3020,"""Medication""",1,錠,１日１回就寝前に,ルネスタ
ルパフィン錠１０ｍｇ,622577101.0,4490034F1022,"""Medication""",1,錠,１日１回朝食後に,ルパフィン
ルプラック錠４ｍｇ,610432034.0,2139009F1026,"""Medication""",1,錠,１日１回朝食後に,ルプラック
ルリコンクリーム１％,620002499.0,2655712N1020,"""Medication""",30,ｇ,医師の指示通りに,ルリコンクリーム
レイボー錠１００ｍｇ,622885101.0,1190030F2020,"""Medication""",1,錠,医師の指示通りに,レイボー
レイボー錠５０ｍｇ,622885001.0,1190030F1024,"""Medication""",1,錠,発作時にお使い下さい,レイボー
レキップＣＲ錠８ｍｇ,622183701.0,1169013G2029,"""Medication""",1,錠,１日１回朝食後に,レキップ
レクサプロ錠１０ｍｇ,622069502.0,1179054F1022,"""Medication""",1,錠,１日１回夕食後に,レクサプロ
レザルタス配合錠ＨＤ,621974601.0,2149115F2022,"""Medication""",1,錠,１日１回朝食後に,レザルタス
レザルタス配合錠ＬＤ,621974501.0,2149115F1026,"""Medication""",1,錠,１日１回朝食後に,レザルタス
レスタミンコーワクリーム１％,620007811.0,2642702N1029,"""Medication""",40,ｇ,医師の指示通りに,レスタミンコーワクリーム
レスプレン錠２０ｍｇ,610463219.0,2249001F2079,"""Medication""",1,錠,１日３回毎食後に,レスプレン
レスリン錠２５　２５ｍｇ,611170826.0,1179037F1029,"""Medication""",2,錠,１日１回就寝前に,レスリン
レチクロ,160007910.0,-,"""Examination""",1,回,-,レチクロ
レトロゾール錠２．５ｍｇ「ＮＫ」,622435201.0,4291015F1018,"""Medication""",1,錠,１日１回朝食後に,レトロゾール
レニベース錠２．５　２．５ｍｇ,612140443.0,2144002F1024,"""Medication""",1,錠,１日１回朝食後に,レニベース
レニベース錠５　５ｍｇ,612140444.0,2144002F2020,"""Medication""",1,錠,１日１回朝食後に,レニベース
レバミピド錠１００ｍｇ「オーツカ」,622533701.0,2329021F1013,"""Medication""",1,錠,１日２回朝夕食後に,レバミピド
レバミピド錠１００ｍｇ「サワイ」,620009465.0,2329021F1013,"""Medication""",1,錠,１日２回朝夕食後に,レバミピド
レバミピド１００ｍｇ錠,622894200.0,2329021F1013,"""Medication""",1,錠,１日３回毎食後に,レバミピド
レパグリニド錠０．２５ｍｇ「サワイ」,622813401.0,3969013F1038,"""Medication""",1,錠,１日２回朝夕食直前に,レパグリニド
レパーサ皮下注１４０ｍｇペン　１ｍＬ,622488901.0,-,"""HomeCare""",1,キット,-,レパーサ
レパーサ皮下注４２０ｍｇオートミニドーザー　３．５ｍＬ,622579101.0,-,"""HomeCare""",2,キット,-,オートミニドーザー
レボセチリジン塩酸塩５ｍｇ錠,622847600.0,4490028F1019,"""Medication""",1,錠,１日１回就寝前に,レボセチリジン
レミニールＯＤ錠１２ｍｇ,622046301.0,1190019F6020,"""Medication""",1,錠,１日２回朝夕食後に,レミニール
レミニールＯＤ錠８ｍｇ,622046201.0,1190019F5023,"""Medication""",1,錠,１日２回朝夕食後に,レミニール
レルパックス錠２０ｍｇ,610462006.0,2160005F1021,"""Medication""",1,錠,医師の指示通りに,レルパックス
レルベア１００エリプタ１４吸入用,622279201.0,2290803G1028,"""Medication""",-,キット,-,レルベア
レルベア２００エリプタ３０吸入用,622375601.0,2290803G4027,"""Medication""",1,キット,１回１吸入１日１回,レルベア
レンドルミン錠０．２５ｍｇ,620004625.0,1124009F1223,"""Medication""",1,錠,１日１回就寝前に,レンドルミン
レンドルミンＤ錠０．２５ｍｇ,610463223.0,1124009F2025,"""Medication""",1,錠,１日１回就寝前に,レンドルミン
ロキソニンゲル１％,622000401.0,2649735Q1020,"""Medication""",100,ｇ,医師の指示通りに,ロキソニンゲル
ロキソニンテープ１００ｍｇ　１０ｃｍ×１４ｃｍ,620007813.0,2649735S3020,"""Medication""",63,枚,医師の指示通りに,ロキソニンテープ
ロキソニンテープ５０ｍｇ　７ｃｍ×１０ｃｍ,620007812.0,2649735S2024,"""Medication""",63,枚,医師の指示通りに,ロキソニンテープ
ロキソニンパップ１００ｍｇ　１０ｃｍ×１４ｃｍ,620003477.0,2649735S1028,"""Medication""",63,枚,★医師の指示通りにお使い下さい,ロキソニンパップ
ロキソニン錠６０ｍｇ,620098801.0,1149019F1560,"""Medication""",1,錠,痛む時に,ロキソニン
ロキソプロフェンナトリウムテープ５０ｍｇ「ケミファ」　７×１０,622252201.0,2649735S2016,"""Medication""",28,枚,医師の指示通りに,ロキソプロフェンナトリウムテープ
ロキソプロフェン錠６０ｍｇ「ＥＭＥＣ」,620007150.0,1149019F1480,"""Medication""",1,錠,１日１回朝食後に,ロキソプロフェン
ロキソプロフェンＮａテープ１００ｍｇ「ＮＰ」　１０ｃｍ×１４ｃｍ,622259401.0,2649735S3080,"""Medication""",63,枚,医師の指示通りに,ロキソプロフェン
ロキソプロフェンＮａテープ１００ｍｇケミファ　１０ｃｍ×１４ｃｍ,622252301.0,2649735S3225,"""Medication""",63,枚,医師の指示通りに,ロキソプロフェン
ロキソプロフェンＮａテープ１００ｍｇタイホウ　１０ｃｍ×１４ｃｍ,622242901.0,2649735S3233,"""Medication""",63,枚,医師の指示通りに,ロキソプロフェン
ロキソプロフェンＮａパップ１００ｍｇケミファ　１０ｃｍ×１４ｃｍ,622252401.0,2649735S1125,"""Medication""",63,枚,医師の指示通りに,ロキソプロフェン
ロコルナール錠１００ｍｇ,612170423.0,2171012F2315,"""Medication""",1,錠,１日２回朝夕食後に,ロコルナール
ロサルタンカリウム錠２５ｍｇ「アメル」,622144801.0,2149039F1015,"""Medication""",1,錠,１日１回朝食後に,ロサルタンカリウム
ロサルタンカリウム錠２５ｍｇ「サワイ」,622168601.0,2149039F1279,"""Medication""",1,錠,１日１回朝食後に,ロサルタンカリウム
ロサルタンカリウム２５ｍｇ錠,622473900.0,2149039F1015,"""Medication""",1,錠,１日１回朝食後に,ロサルタンカリウム
ロサルタンカリウム５０ｍｇ錠,622474000.0,2149039F2011,"""Medication""",1,錠,１日１回朝食後に,ロサルタンカリウム
ロサルタンＫ錠２５ｍｇ「ＤＳＥＰ」,622171001.0,2149039F1040,"""Medication""",1,錠,１日１回朝食後に,ロサルタン
ロスバスタチンカルシウム２．５ｍｇ口腔内崩壊錠,622692500.0,2189017F3017,"""Medication""",1,錠,１日１回朝食後に,ロスバスタチンカルシウム
ロスバスタチンカルシウム２．５ｍｇ錠,622692400.0,2189017F1014,"""Medication""",1,錠,１日１回朝食後に,ロスバスタチンカルシウム
ロスバスタチンカルシウム５ｍｇ口腔内崩壊錠,622692700.0,2189017F4013,"""Medication""",1,錠,１日１回朝食後に,ロスバスタチンカルシウム
ロスバスタチンカルシウム５ｍｇ錠,622692600.0,2189017F2010,"""Medication""",1,錠,１日１回朝食後に,ロスバスタチンカルシウム
ロスバスタチン錠２．５ｍｇ「ＤＳＥＰ」,622571801.0,2189017F1030,"""Medication""",1,錠,１日１回夕食後に,ロスバスタチン
ロスバスタチン錠５ｍｇ「杏林」,622537401.0,2189017F2010,"""Medication""",1,錠,１日１回朝食後に,ロスバスタチン
ロスバスタチン錠５ｍｇ「ＤＳＥＰ」,622571901.0,2189017F2037,"""Medication""",1,錠,１日１回朝食後に,ロスバスタチン
ロスバスタチンＯＤ錠２．５ｍｇ「サワイ」,622589001.0,2189017F3017,"""Medication""",1,錠,１日１回夕食後に,ロスバスタチン
ロスバスタチンＯＤ錠２．５ｍｇ「日医工」,622598501.0,2189017F3017,"""Medication""",1,錠,１日１回朝食後に,ロスバスタチン
ロスバスタチンＯＤ錠２．５ｍｇ「ＤＳＥＰ」,622575601.0,2189017F3033,"""Medication""",1,錠,１日１回朝食後に,ロスバスタチン
ロスバスタチンＯＤ錠５ｍｇ「サワイ」,622589101.0,2189017F4013,"""Medication""",1,錠,１日１回夕食後に,ロスバスタチン
ロスバスタチンＯＤ錠５ｍｇ「ニプロ」,622644901.0,2189017F4013,"""Medication""",1,錠,１日１回朝食後に,ロスバスタチン
ロスバスタチンＯＤ錠５ｍｇ「ＤＳＥＰ」,622575701.0,2189017F4030,"""Medication""",1,錠,１日１回朝食後に,ロスバスタチン
ロスーゼット配合錠ＨＤ,622676701.0,2189102F2020,"""Medication""",1,錠,１日１回朝食後に,ロスーゼット
ロスーゼット配合錠ＬＤ,622676801.0,2189102F1024,"""Medication""",1,錠,１日１回夕食後に,ロスーゼット
ロゼレム錠８ｍｇ,621985801.0,1190016F1024,"""Medication""",1,錠,１日１回就寝前に,ロゼレム
ロトリガ粒状カプセル２ｇ,622198801.0,2189019M1020,"""Medication""",1,包,１日１回朝食後に,ロトリガ
ロプレソール錠２０ｍｇ,612140327.0,2149010F1033,"""Medication""",1,錠,１日２回朝夕食後に,ロプレソール
ロラタジンＯＤ錠１０ｍｇ「サワイ」,622100801.0,4490027F2142,"""Medication""",1,錠,１日１回夕食後に,ロラタジン
ロルカム錠４ｍｇ,610443080.0,1149036F2021,"""Medication""",1,錠,１日１回夕食後に,ロルカム
ローコール錠３０ｍｇ,610470014.0,2189012F3022,"""Medication""",1,錠,１日１回夕食後に,ローコール
ワイパックス錠０．５　０．５ｍｇ,611170470.0,1124022F1067,"""Medication""",1,錠,不安時に,ワイパックス
ワイパックス錠１．０　１ｍｇ,611170471.0,1124022F2071,"""Medication""",1,錠,１日３回毎食後に,ワイパックス
ワソラン錠４０ｍｇ,620004629.0,2171008F1070,"""Medication""",1,錠,発作時にお使い下さい,ワソラン
ワソラン静注５ｍｇ　０．２５％２ｍＬ,620005243.0,-,"""Injection""",1,管,-,ワソラン
ワンアルファ錠１．０μｇ　１μｇ,620675701.0,3112001F3058,"""Medication""",1,錠,１日１回朝食後に,ワンアルファ
ワーファリン錠０．５ｍｇ,620002332.0,3332001F3019,"""Medication""",1,錠,１日１回朝食後に,ワーファリン
ワーファリン錠１ｍｇ,613330003.0,3332001F1016,"""Medication""",2,錠,１日１回朝食後に,ワーファリン
ワーファリン錠５ｍｇ,613330004.0,3332001F2012,"""Medication""",1,錠,１日１回朝食後に,ワーファリン
一硝酸イソソルビド錠２０ｍｇ「サワイ」,621471701.0,2171023F2011,"""Medication""",1,錠,１日２回朝夕食後に,イソソルビド
一硝酸イソソルビド２０ｍｇ錠,622728500.0,2171023F2011,"""Medication""",1,錠,１日２回朝夕食後に,イソソルビド
一連の治療期間における初回の指導管理年月日（在宅持続陽圧呼吸療法,850100143.0,-,"""HomeCare""",5031221,-,-,在宅持続陽圧呼吸療法
人工涙液マイティア点眼液　５ｍＬ,620004806.0,1319808Q2036,"""Medication""",4,瓶,１日右４回左４回,マイティア
休日加算（再診）（入院外）,112001210.0,-,"""Diagnosis""",1,回,-,休日加算
休日加算（初診）,111000670.0,-,"""Diagnosis""",1,回,-,休日加算
休日往診加算（在支診等）,114029470.0,-,"""HomeCare""",1,回,-,休日往診加算
併用療法において安定した血圧コントロールが得られて　血圧測定値；,830600131.0,-,"""Medication""",1,-,１日１回朝食後に,コントロール
併用療法において安定した血圧コントロールが得られてい　実施年月日,850600151.0,-,"""Medication""",431-4-22,-,１日１回朝食後に,コントロール
健康診断１,95000028.0,-,"""OwnExpense""",11000,円,-,健康診断
免疫学的検査判断料,160062110.0,-,"""Examination""",1,回,-,免疫学的検査判断料
免疫電気泳動法（抗ヒト全血清）,160212110.0,-,"""Examination""",1,回,-,免疫電気泳動法
再診料,101120010.0,-,"""Diagnosis""",1,回,-,再診料
再診料,112007410.0,-,"""Diagnosis""",1,回,-,再診料
再診料（情報通信機器）,112024210.0,-,"""Diagnosis""",1,回,-,再診料
再診料（ＤＵＭＭＹ）,99120001.0,-,"""Diagnosis""",1,回,-,再診料
初回算定年月日（在宅移行早期加算（在医総管））,850100108.0,-,"""HomeCare""",505-8-25,-,-,初回算定年月日
初回算定年月日（在宅移行早期加算（施医総管））,850100109.0,-,"""HomeCare""",505-10-20,-,-,初回算定年月日
初回（アルブミン定量（尿））,820190008.0,-,"""Examination""",-,-,-,初回）
初診料,111000110.0,-,"""Diagnosis""",1,回,-,初診料
初診料（ＤＵＭＭＹ）,99110001.0,-,"""Diagnosis""",1,回,-,初診料
前々月分,820100126.0,-,"""HomeCare""",-,-,-,前々月分
前回実施年月日（アルブミン定量（尿））,850190008.0,-,"""Examination""",430-9-4,-,-,前回実施年月日
前月分,820100125.0,-,"""HomeCare""",-,-,-,前月分
前立腺がん検診,95000036.0,-,"""OwnExpense""",0,円,-,前立腺
医療情報・システム基盤整備体制充実加算１（初診）,111015970.0,-,"""Diagnosis""",1,回,-,基盤整備体制充実加算
医療情報・システム基盤整備体制充実加算２（初診）,111016070.0,-,"""Diagnosis""",1,回,-,基盤整備体制充実加算
医療情報・システム基盤整備体制充実加算３（再診）（経過措置）,112026570.0,-,"""Diagnosis""",1,回,-,基盤整備体制充実加算
単一建物診療患者数（施医総管）,842100036.0,-,"""HomeCare""",6,-,-,単一建物診療患者数
単純撮影（イ）の写真診断,170000410.0,-,"""Image""",2,枚,-,単純撮影
単純撮影（デジタル撮影）,170027910.0,-,"""Image""",2,枚,-,単純撮影
同日再診料,112008350.0,-,"""Diagnosis""",1,回,-,同日再診料
在医総管（在支診等・月１回・１人）,114033110.0,-,"""HomeCare""",1,回,-,在医総管
在医総管（在支診等・月２回以上・１人）,114032810.0,-,"""HomeCare""",1,回,-,在医総管
在医総管（在支診等・難病等月２回以上・１人）,114032510.0,-,"""HomeCare""",1,回,-,在医総管
在宅ターミナルケア加算（ロ）（在支診等）,114042570.0,-,"""HomeCare""",1,回,-,ターミナルケア
在宅医学管理を行う患者数が当該建築物の戸数の１０％以下,820100095.0,-,"""HomeCare""",1,-,-,在宅医学管理
在宅患者訪問診療料（１）１（同一建物居住者以外）,114001110.0,-,"""HomeCare""",1,回,-,在宅患者訪問診療料
在宅患者訪問診療料（１）１（同一建物居住者）,114030310.0,-,"""HomeCare""",1,回,-,在宅患者訪問診療料
在宅持続陽圧呼吸療法指導管理料２,114040810.0,-,"""HomeCare""",1,回,-,在宅持続陽圧呼吸療法指導管理料
在宅持続陽圧呼吸療法材料加算,114041710.0,-,"""HomeCare""",1,回,-,在宅持続陽圧呼吸療法材料加算
在宅持続陽圧呼吸療法用治療器加算（ＣＰＡＰを使用）,114041310.0,-,"""HomeCare""",1,回,-,在宅持続陽圧呼吸療法用治療器加算
在宅移行早期加算（在医総管・施医総管）,114016070.0,-,"""HomeCare""",1,回,-,在宅移行早期加算
在宅自己導尿指導管理料,114004410.0,-,"""HomeCare""",1,回,-,在宅自己導尿指導管理料
在宅自己注射指導管理料（１以外）（月２７回以下）,114040610.0,-,"""HomeCare""",1,回,-,在宅自己注射指導管理料
在宅自己注射指導管理料（１以外）（月２８回以上）,114028410.0,-,"""HomeCare""",1,回,-,在宅自己注射指導管理料
塩化カリウム徐放錠６００ｍｇ「Ｓｔ」,620731101.0,3229002G1082,"""Medication""",1,錠,１日１回朝食後に,カリウム
外来にてニコチン依存症管理料の算定患者に対し処方（ニコチネルＴＴ,820600076.0,-,"""Medication""",-,-,医師の指示通りに,依存症管理料
外来感染対策向上加算（再診）,112024370.0,-,"""Diagnosis""",1,回,-,外来感染対策向上加算
外来感染対策向上加算（初診）,111014870.0,-,"""Diagnosis""",1,回,-,外来感染対策向上加算
外来感染対策向上加算（在宅医療）,114055090.0,-,"""HomeCare""",1,回,-,外来感染対策向上加算
外来管理加算,112011010.0,-,"""Diagnosis""",1,回,-,外来管理加算
外来迅速検体検査加算,160177770.0,-,"""Examination""",5,項目,-,外来迅速検体検査加算
夜間・早朝等加算（再診）,112015570.0,-,"""Diagnosis""",1,回,-,早朝等加算
夜間往診加算（在支診等）,114011670.0,-,"""HomeCare""",1,回,-,夜間往診加算
大腸がん検診,95000035.0,-,"""OwnExpense""",400,円,-,大腸がん検診
導入初期加算（在宅自己注射指導管理料）,114028570.0,-,"""HomeCare""",1,回,-,導入初期加算
尿グルコース,160001710.0,-,"""Examination""",1,回,-,グルコース
尿一般,160000310.0,-,"""Examination""",1,回,-,尿一般
尿沈渣（鏡検法）,160005010.0,-,"""Examination""",1,回,-,尿沈渣
尿蛋白,160000410.0,-,"""Examination""",1,回,-,尿蛋白
強力ポステリザン（軟膏）,662560019.0,2559808M1020,"""Medication""",20,ｇ,医師の指示通りに,ポステリザン
当月分,820100122.0,-,"""HomeCare""",-,-,-,当月分
往診を行った年月日,850100093.0,-,"""HomeCare""",505-10-13,-,-,年月日
往診又は訪問診療年月日（在医総管）,850100106.0,-,"""HomeCare""",505-10-11,-,-,訪問診療年月日
往診又は訪問診療年月日（在宅ターミナルケア加算）,850100099.0,-,"""HomeCare""",505-10-22,-,-,訪問診療年月日
往診又は訪問診療年月日（施医総管）,850100107.0,-,"""HomeCare""",505-10-16,-,-,訪問診療年月日
往診料,114000110.0,-,"""HomeCare""",1,回,-,往診料
心臓ペースメーカー指導管理料（ペースメーカー）,113030210.0,-,"""Control""",1,回,-,ペースメーカー
患者の病状の急変等往診が必要となった理由；,830100086.0,-,"""HomeCare""",-,-,-,急変等往診
悪性腫瘍特異物質治療管理料（その他・２項目以上）,113002110.0,-,"""Control""",1,回,-,悪性腫瘍特異物質治療管理料
情報提供先（診療情報提供料（１））；,830100080.0,-,"""Control""",-,-,-,情報提供先
手部,2000018.0,-,"""Image""",1,回,-,手部
投与が必要と判断した理由（エフィエント錠２．５ｍｇ等）；,830600134.0,-,"""Medication""",-,-,１日１回朝食後に,投与が必要と判断した理由；
投与が必要と判断した理由（エンレスト錠５０ｍｇ等）；,830600024.0,-,"""Medication""",-,-,１日２回朝夕食後に,投与が必要と判断した理由；
